nangate45 fp_16_32_adder (base)
  Found 1022 warnings in the logs.
      [WARNING IFP-0028] Core area lower left (2.000, 2.000) snapped to (2.090, 2.800).
      [WARNING RSZ-0021] no estimated parasitics. Using wire load models.
      [WARNING RSZ-0021] no estimated parasitics. Using wire load models.
      [WARNING RMP-0032] -tielo_port not specified
      [WARNING RMP-0033] -tiehi_port not specified
      [WARNING PDN-1024] -verbose has been deprecated.
      [WARNING CTS-0043] 1584 wires are pure wire and no slew degradation.
      [WARNING CTS-0045] Creating fake entries in the LUT.
      [WARNING ANT-0011] -report_violating_nets is deprecated.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 9417, net adder/adder/_0250_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12812, net adder/adder/_0370_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12813, net adder/adder/_0376_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12814, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12815, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12867, net adder/adder/_0376_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12868, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12871, net adder/adder/_0376_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12872, net adder/adder/_0377_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12873, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12884, net adder/adder/_0372_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12892, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12894, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12944, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12945, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12946, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12947, net adder/adder/_0402_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12961, net adder/adder/_0406_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12962, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12963, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12967, net adder/adder/_0372_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12984, net adder/adder/_0372_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13020, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13023, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13024, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13026, net adder/adder/_0372_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13027, net adder/adder/_0373_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13029, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13033, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13071, net adder/adder/_0393_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13075, net adder/adder/_0396_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13076, net adder/adder/_0397_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13078, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13079, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13080, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13087, net adder/adder/_0397_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13088, net adder/adder/_0497_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13120, net adder/adder/_0402_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13127, net adder/adder/_0373_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13131, net adder/adder/_0373_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13132, net adder/adder/_0374_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13142, net adder/adder/_0374_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13143, net adder/adder/_0375_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13144, net adder/adder/_0376_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13145, net adder/adder/_0398_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13146, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13147, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13148, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13191, net adder/adder/_0405_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13198, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13199, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13229, net adder/norm/Mant_leadingOne_D\[1\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13230, net adder/norm/Mant_leadingOne_D\[1\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13231, net adder/norm/_0152_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13232, net adder/norm/_1127_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13235, net adder/norm/Mant_leadingOne_D\[1\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13236, net adder/norm/_0087_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13237, net adder/norm/_0152_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13238, net adder/norm/_0340_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13239, net adder/norm/_0365_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13240, net adder/norm/_0397_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13241, net adder/norm/_0546_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13242, net adder/norm/_0632_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13247, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13258, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13259, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13260, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13262, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13266, net adder/norm/Mant_leadingOne_D\[4\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13267, net adder/norm/_0021_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13268, net adder/norm/_0042_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13269, net adder/norm/_0134_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13271, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13272, net adder/norm/_1127_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13298, net adder/norm/Mant_leadingOne_D\[4\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13309, net adder/adder/_0495_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13310, net adder/adder/_0497_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13311, net adder/norm/LOD/_012_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13312, net adder/norm/LOD/_014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13313, net adder/norm/LOD/_015_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13314, net adder/norm/LOD/_098_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13315, net adder/norm/LOD/_110_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13323, net adder/norm/Mant_leadingOne_D\[4\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13324, net adder/norm/Mant_leadingOne_D\[4\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13326, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13356, net adder/norm/_0080_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13357, net adder/norm/_0167_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13358, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13359, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13364, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13370, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13371, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13372, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13373, net adder/norm/LOD/_101_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13379, net adder/norm/_0134_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13380, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13417, net adder/norm/_0080_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13418, net adder/norm/_0167_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13419, net adder/norm/_0268_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13420, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13421, net adder/norm/LOD/_093_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13426, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13427, net adder/norm/LOD/_032_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13463, net adder/norm/_0134_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13466, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13474, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13475, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13476, net adder/adder/_0514_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13479, net adder/norm/_0134_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13480, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13518, net adder/adder/_0051_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13519, net adder/adder/_0224_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13520, net adder/norm/_0187_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13521, net adder/norm/_0188_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13522, net adder/norm/_0436_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13524, net adder/norm/_0690_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13525, net adder/norm/_0754_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13526, net adder/norm/_1016_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13527, net adder/norm/_1016_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13535, net adder/norm/_0361_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13536, net adder/norm/_0361_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13539, net adder/norm/_0374_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13540, net adder/norm/_0447_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13541, net adder/norm/_0629_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13542, net adder/norm/_0630_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13543, net adder/norm/LOD/_012_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13554, net adder/norm/_1022_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13558, net adder/norm/_0289_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13559, net adder/norm/_0436_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13560, net adder/norm/_0554_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13561, net adder/norm/_0558_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13562, net adder/norm/_0564_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13563, net adder/norm/_1014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13564, net adder/norm/_1016_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13565, net adder/norm/LOD/_021_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13610, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13611, net adder/norm/_0273_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13612, net adder/norm/_0314_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13616, net adder/adder/_0942_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13620, net adder/adder/_0180_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13621, net adder/adder/_0418_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13622, net adder/adder/_0497_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13623, net adder/norm/_0128_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13624, net adder/norm/LOD/_034_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13625, net adder/norm/LOD/_034_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13626, net adder/norm/LOD/_096_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13627, net adder/norm/LOD/_101_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13631, net adder/adder/_0537_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13632, net adder/adder/_0942_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13633, net adder/adder/_1075_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13640, net adder/adder/_0051_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13641, net adder/adder/_0179_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13642, net adder/norm/Mant_leadingOne_D\[2\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13643, net adder/norm/Mant_leadingOne_D\[3\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13644, net adder/norm/Mant_leadingOne_D\[5\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13645, net adder/norm/_0451_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13646, net adder/norm/_0477_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13647, net adder/norm/_0477_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13649, net adder/norm/_0621_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13650, net adder/norm/_0621_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13651, net adder/norm/LOD/_004_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13653, net adder/norm/_0152_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13654, net adder/norm/_1014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13658, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13659, net adder/norm/_0330_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13660, net adder/norm/_0445_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13661, net adder/norm/_1138_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13709, net adder/norm/_0352_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13710, net adder/norm/_1026_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13711, net adder/norm/LOD/_018_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13712, net adder/norm/LOD/_114_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13719, net adder/norm/_0042_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13720, net adder/norm/_0056_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13721, net adder/norm/_0058_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13722, net adder/norm/_0145_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13723, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13724, net adder/norm/_1014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13725, net adder/norm/_1138_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13729, net adder/norm/_0436_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13730, net adder/norm/_0446_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13731, net adder/norm/_0546_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13732, net adder/norm/_1014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13733, net adder/norm/LOD/_096_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13735, net adder/norm/_0017_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13736, net adder/norm/_0128_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13737, net adder/norm/_0228_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13738, net adder/norm/_0564_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13741, net adder/norm/_1014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13742, net adder/norm/LOD/_021_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13743, net adder/norm/LOD/_099_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13748, net adder/norm/_0228_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13749, net adder/norm/_0289_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13752, net adder/norm/LOD/_018_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13753, net adder/norm/LOD/_145_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13757, net adder/norm/Mant_leadingOne_D\[5\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13758, net adder/norm/_0188_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13759, net adder/norm/_0264_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13760, net adder/norm/_0279_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13761, net adder/norm/_0296_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13762, net adder/norm/_0451_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13763, net adder/norm/_0477_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13764, net adder/norm/_0550_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13765, net adder/norm/_0550_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13767, net adder/norm/_0850_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13768, net adder/norm/_1042_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13769, net adder/norm/LOD/_004_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13772, net adder/norm/_0152_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13773, net adder/norm/_0436_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13774, net adder/norm/_0546_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13775, net adder/norm/_1014_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13776, net adder/norm/LOD/_093_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13777, net adder/norm/_0080_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13778, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13779, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13780, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13781, net adder/norm/LOD/_093_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13811, net adder/norm/_0187_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13826, net adder/norm/LOD/_047_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13827, net adder/norm/LOD/_047_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13856, net adder/adder/_0072_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13857, net adder/adder/_0094_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13858, net adder/adder/_0419_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13859, net adder/adder/_0420_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 13860, net adder/adder/_0420_ not found.
